datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\1.png,1
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\2.png,1
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\3.png,1
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\4.png,1
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\5.png,1
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\6.png,1
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\7.png,1
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\8.png,1
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/true\¶¡´ºÇï\2.png,1
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/true\¶¡´ºÇï\3.png,1
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/true\¶¡´ºÇï\4.png,1
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/true\¶¡´ºÇï\5.png,1
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/true\¶¡´ºÇï\6.png,1
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/true\¶¡´ºÇï\7.png,1
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/true\¶¡´ºÇï\8.png,1
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/true\¶¡´ºÇï\3.png,1
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/true\¶¡´ºÇï\4.png,1
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/true\¶¡´ºÇï\5.png,1
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/true\¶¡´ºÇï\6.png,1
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/true\¶¡´ºÇï\7.png,1
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/true\¶¡´ºÇï\8.png,1
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/true\¶¡´ºÇï\4.png,1
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/true\¶¡´ºÇï\5.png,1
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/true\¶¡´ºÇï\6.png,1
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/true\¶¡´ºÇï\7.png,1
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/true\¶¡´ºÇï\8.png,1
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\4.png,datasets/CNSig/true\¶¡´ºÇï\5.png,1
datasets/CNSig/true\¶¡´ºÇï\4.png,datasets/CNSig/true\¶¡´ºÇï\6.png,1
datasets/CNSig/true\¶¡´ºÇï\4.png,datasets/CNSig/true\¶¡´ºÇï\7.png,1
datasets/CNSig/true\¶¡´ºÇï\4.png,datasets/CNSig/true\¶¡´ºÇï\8.png,1
datasets/CNSig/true\¶¡´ºÇï\4.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\5.png,datasets/CNSig/true\¶¡´ºÇï\6.png,1
datasets/CNSig/true\¶¡´ºÇï\5.png,datasets/CNSig/true\¶¡´ºÇï\7.png,1
datasets/CNSig/true\¶¡´ºÇï\5.png,datasets/CNSig/true\¶¡´ºÇï\8.png,1
datasets/CNSig/true\¶¡´ºÇï\5.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\6.png,datasets/CNSig/true\¶¡´ºÇï\7.png,1
datasets/CNSig/true\¶¡´ºÇï\6.png,datasets/CNSig/true\¶¡´ºÇï\8.png,1
datasets/CNSig/true\¶¡´ºÇï\6.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\7.png,datasets/CNSig/true\¶¡´ºÇï\8.png,1
datasets/CNSig/true\¶¡´ºÇï\7.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\8.png,datasets/CNSig/true\¶¡´ºÇï\9.png,1
datasets/CNSig/true\¶¡´ºÇï\8.png,datasets/CNSig/false\¶¡´ºÇï\1.png,0
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/false\¶¡´ºÇï\4.png,0
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/false\¶¡´ºÇï\3.png,0
datasets/CNSig/true\¶¡´ºÇï\9.png,datasets/CNSig/false\¶¡´ºÇï\4.png,0
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/false\¶¡´ºÇï\5.png,0
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/false\¶¡´ºÇï\1.png,0
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/false\¶¡´ºÇï\8.png,0
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/false\¶¡´ºÇï\7.png,0
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/false\¶¡´ºÇï\3.png,0
datasets/CNSig/true\¶¡´ºÇï\8.png,datasets/CNSig/false\¶¡´ºÇï\6.png,0
datasets/CNSig/true\¶¡´ºÇï\6.png,datasets/CNSig/false\¶¡´ºÇï\9.png,0
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/false\¶¡´ºÇï\1.png,0
datasets/CNSig/true\¶¡´ºÇï\7.png,datasets/CNSig/false\¶¡´ºÇï\5.png,0
datasets/CNSig/true\¶¡´ºÇï\5.png,datasets/CNSig/false\¶¡´ºÇï\4.png,0
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/false\¶¡´ºÇï\4.png,0
datasets/CNSig/true\¶¡´ºÇï\9.png,datasets/CNSig/false\¶¡´ºÇï\7.png,0
datasets/CNSig/true\¶¡´ºÇï\8.png,datasets/CNSig/false\¶¡´ºÇï\8.png,0
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/false\¶¡´ºÇï\7.png,0
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/false\¶¡´ºÇï\9.png,0
datasets/CNSig/true\¶¡´ºÇï\6.png,datasets/CNSig/false\¶¡´ºÇï\4.png,0
datasets/CNSig/true\¶¡´ºÇï\7.png,datasets/CNSig/false\¶¡´ºÇï\7.png,0
datasets/CNSig/true\¶¡´ºÇï\8.png,datasets/CNSig/false\¶¡´ºÇï\4.png,0
datasets/CNSig/true\¶¡´ºÇï\7.png,datasets/CNSig/false\¶¡´ºÇï\1.png,0
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/false\¶¡´ºÇï\5.png,0
datasets/CNSig/true\¶¡´ºÇï\8.png,datasets/CNSig/false\¶¡´ºÇï\9.png,0
datasets/CNSig/true\¶¡´ºÇï\5.png,datasets/CNSig/false\¶¡´ºÇï\3.png,0
datasets/CNSig/true\¶¡´ºÇï\9.png,datasets/CNSig/false\¶¡´ºÇï\3.png,0
datasets/CNSig/true\¶¡´ºÇï\5.png,datasets/CNSig/false\¶¡´ºÇï\7.png,0
datasets/CNSig/true\¶¡´ºÇï\9.png,datasets/CNSig/false\¶¡´ºÇï\5.png,0
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/false\¶¡´ºÇï\0.png,0
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/false\¶¡´ºÇï\0.png,0
datasets/CNSig/true\¶¡´ºÇï\9.png,datasets/CNSig/false\¶¡´ºÇï\0.png,0
datasets/CNSig/true\¶¡´ºÇï\4.png,datasets/CNSig/false\¶¡´ºÇï\3.png,0
datasets/CNSig/true\¶¡´ºÇï\7.png,datasets/CNSig/false\¶¡´ºÇï\9.png,0
datasets/CNSig/true\¶¡´ºÇï\1.png,datasets/CNSig/false\¶¡´ºÇï\9.png,0
datasets/CNSig/true\¶¡´ºÇï\8.png,datasets/CNSig/false\¶¡´ºÇï\2.png,0
datasets/CNSig/true\¶¡´ºÇï\6.png,datasets/CNSig/false\¶¡´ºÇï\7.png,0
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/false\¶¡´ºÇï\6.png,0
datasets/CNSig/true\¶¡´ºÇï\0.png,datasets/CNSig/false\¶¡´ºÇï\5.png,0
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/false\¶¡´ºÇï\4.png,0
datasets/CNSig/true\¶¡´ºÇï\6.png,datasets/CNSig/false\¶¡´ºÇï\2.png,0
datasets/CNSig/true\¶¡´ºÇï\2.png,datasets/CNSig/false\¶¡´ºÇï\2.png,0
datasets/CNSig/true\¶¡´ºÇï\6.png,datasets/CNSig/false\¶¡´ºÇï\8.png,0
datasets/CNSig/true\¶¡´ºÇï\5.png,datasets/CNSig/false\¶¡´ºÇï\8.png,0
datasets/CNSig/true\¶¡´ºÇï\3.png,datasets/CNSig/false\¶¡´ºÇï\8.png,0
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\1.png,1
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\2.png,1
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\3.png,1
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\4.png,1
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\5.png,1
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\6.png,1
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\7.png,1
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\8.png,1
datasets/CNSig/true\¶¡ººÕé\0.png,datasets/CNSig/true\¶¡ººÕé\9.png,1
datasets/CNSig/true\¶¡ººÕé\1.png,datasets/CNSig/true\¶¡ººÕé\2.png,1
datasets/CNSig/true\¶¡ººÕé\1.png,datasets/CNSig/true\¶¡ººÕé\3.png,1
datasets/CNSig/true\¶¡ººÕé\1.png,datasets/CNSig/true\¶¡ººÕé\4.png,1
datasets/CNSig/true\¶¡ººÕé\1.png,datasets/CNSig/true\¶¡ººÕé\5.png,1
datasets/CNSig/true\¶¡ººÕé\1.png,datasets/CNSig/true\¶¡ººÕé\6.png,1
datasets/CNSig/true\¶¡ººÕé\1.png,datasets/CNSig/true\¶¡ººÕé\7.png,1
datasets/CNSig/true\¶¡ººÕé\1.png,datasets/CNSig/true\¶¡ººÕé\8.png,1
datasets/CNSig/true\¶¡ººÕé\1.png,datasets/CNSig/true\¶¡ººÕé\9.png,1
datasets/CNSig/true\¶¡ººÕé\2.png,datasets/CNSig/true\¶¡ººÕé\3.png,1
datasets/CNSig/true\¶¡ººÕé\2.png,datasets/CNSig/true\¶¡ººÕé\4.png,1
datasets/CNSig/true\¶¡ººÕé\2.png,datasets/CNSig/true\¶¡ººÕé\5.png,1
datasets/CNSig/true\¶¡ººÕé\2.png,datasets/CNSig/true\¶¡ººÕé\6.png,1
datasets/CNSig/true\¶¡ººÕé\2.png,datasets/CNSig/true\¶¡ººÕé\7.png,1
datasets/CNSig/true\¶¡ººÕé\2.png,datasets/CNSig/true\¶¡ººÕé\8.png,1
datasets/CNSig/true\¶¡ººÕé\2.png,datasets/CNSig/true\¶¡ººÕé\9.png,1
datasets/CNSig/true\¶¡ººÕé\3.png,datasets/CNSig/true\¶¡ººÕé\4.png,1
datasets/CNSig/true\¶¡ººÕé\3.png,datasets/CNSig/true\¶¡ººÕé\5.png,1
datasets/CNSig/true\¶¡ººÕé\3.png,datasets/CNSig/true\¶¡ººÕé\6.png,1
datasets/CNSig/true\¶¡ººÕé\3.png,datasets/CNSig/true\¶¡ººÕé\7.png,1
datasets/CNSig/true\¶¡ººÕé\3.png,datasets/CNSig/true\¶¡ººÕé\8.png,1
datasets/CNSig/true\¶¡ººÕé\3.png,datasets/CNSig/true\¶¡ººÕé\9.png,1
datasets/CNSig/true\¶¡ººÕé\4.png,datasets/CNSig/true\¶¡ººÕé\5.png,1
datasets/CNSig/true\¶¡ººÕé\4.png,datasets/CNSig/true\¶¡ººÕé\6.png,1
datasets/CNSig/true\¶¡ººÕé\4.png,datasets/CNSig/true\¶¡ººÕé\7.png,1
datasets/CNSig/true\¶¡ººÕé\4.png,datasets/CNSig/true\¶¡ººÕé\8.png,1
datasets/CNSig/true\¶¡ººÕé\4.png,datasets/CNSig/true\¶¡ººÕé\9.png,1
datasets/CNSig/true\¶¡ººÕé\5.png,datasets/CNSig/true\¶¡ººÕé\6.png,1
datasets/CNSig/true\¶¡ººÕé\5.png,datasets/CNSig/true\¶¡ººÕé\7.png,1
datasets/CNSig/true\¶¡ººÕé\5.png,datasets/CNSig/true\¶¡ººÕé\8.png,1
datasets/CNSig/true\¶¡ººÕé\5.png,datasets/CNSig/true\¶¡ººÕé\9.png,1
datasets/CNSig/true\¶¡ººÕé\6.png,datasets/CNSig/true\¶¡ººÕé\7.png,1
datasets/CNSig/true\¶¡ººÕé\6.png,datasets/CNSig/true\¶¡ººÕé\8.png,1
